geoid,name,variable,estimate,moe,year
10304,ZCTA5 10304,race_total,42133,2309,2020
10308,ZCTA5 10308,race_total,28901,2130,2020
10459,ZCTA5 10459,race_total,48391,2049,2020
10466,ZCTA5 10466,race_total,74519,3394,2020
10474,ZCTA5 10474,race_total,11579,1482,2020
11217,ZCTA5 11217,race_total,42461,1964,2020
11516,ZCTA5 11516,race_total,7476,598,2020
11779,ZCTA5 11779,race_total,38091,2127,2020
11790,ZCTA5 11790,race_total,16099,1398,2020
11803,ZCTA5 11803,race_total,29208,1564,2020
11940,ZCTA5 11940,race_total,4963,622,2020
11948,ZCTA5 11948,race_total,670,501,2020
11951,ZCTA5 11951,race_total,14756,2267,2020
11740,ZCTA5 11740,race_total,9321,823,2020
11206,ZCTA5 11206,race_total,87599,3531,2020
11363,ZCTA5 11363,race_total,6834,749,2020
11501,ZCTA5 11501,race_total,19675,350,2020
11514,ZCTA5 11514,race_total,4644,692,2020
10501,ZCTA5 10501,race_total,1237,468,2020
10506,ZCTA5 10506,race_total,5555,674,2020
10005,ZCTA5 10005,race_total,8664,906,2020
10010,ZCTA5 10010,race_total,34763,2362,2020
10016,ZCTA5 10016,race_total,52912,2889,2020
10017,ZCTA5 10017,race_total,16065,1429,2020
10026,ZCTA5 10026,race_total,38937,2451,2020
10033,ZCTA5 10033,race_total,58648,3283,2020
10069,ZCTA5 10069,race_total,6504,1522,2020
10111,ZCTA5 10111,race_total,0,12,2020
10115,ZCTA5 10115,race_total,0,12,2020
10128,ZCTA5 10128,race_total,57993,2737,2020
10153,ZCTA5 10153,race_total,0,12,2020
10169,ZCTA5 10169,race_total,0,12,2020
10310,ZCTA5 10310,race_total,24168,1567,2020
10576,ZCTA5 10576,race_total,5036,148,2020
10549,ZCTA5 10549,race_total,16121,954,2020
10553,ZCTA5 10553,race_total,9747,1363,2020
10560,ZCTA5 10560,race_total,4814,257,2020
10580,ZCTA5 10580,race_total,17185,332,2020
10597,ZCTA5 10597,race_total,699,217,2020
10913,ZCTA5 10913,race_total,5294,541,2020
10919,ZCTA5 10919,race_total,1286,418,2020
10924,ZCTA5 10924,race_total,13538,623,2020
10950,ZCTA5 10950,race_total,53013,1385,2020
10707,ZCTA5 10707,race_total,9713,390,2020
10710,ZCTA5 10710,race_total,25104,1717,2020
10925,ZCTA5 10925,race_total,3886,274,2020
10941,ZCTA5 10941,race_total,13384,1057,2020
10964,ZCTA5 10964,race_total,1506,346,2020
10968,ZCTA5 10968,race_total,2466,72,2020
10987,ZCTA5 10987,race_total,3499,62,2020
10958,ZCTA5 10958,race_total,3236,643,2020
10989,ZCTA5 10989,race_total,8415,866,2020
10994,ZCTA5 10994,race_total,7115,947,2020
10536,ZCTA5 10536,race_total,11002,1023,2020
10541,ZCTA5 10541,race_total,26678,1132,2020
10594,ZCTA5 10594,race_total,5587,774,2020
10566,ZCTA5 10566,race_total,24111,49,2020
10573,ZCTA5 10573,race_total,38749,99,2020
10583,ZCTA5 10583,race_total,41087,1300,2020
10704,ZCTA5 10704,race_total,31110,1720,2020
10706,ZCTA5 10706,race_total,8622,295,2020
10920,ZCTA5 10920,race_total,8919,841,2020
10921,ZCTA5 10921,race_total,3812,263,2020
10930,ZCTA5 10930,race_total,9789,628,2020
10954,ZCTA5 10954,race_total,25870,1583,2020
10962,ZCTA5 10962,race_total,5927,802,2020
10973,ZCTA5 10973,race_total,2510,382,2020
10975,ZCTA5 10975,race_total,91,52,2020
10976,ZCTA5 10976,race_total,2300,413,2020
10996,ZCTA5 10996,race_total,6342,449,2020
10535,ZCTA5 10535,race_total,254,155,2020
10007,ZCTA5 10007,race_total,7566,1065,2020
10019,ZCTA5 10019,race_total,45521,2336,2020
10020,ZCTA5 10020,race_total,0,12,2020
10021,ZCTA5 10021,race_total,42253,2565,2020
10038,ZCTA5 10038,race_total,24205,2088,2020
10039,ZCTA5 10039,race_total,27090,2281,2020
10472,ZCTA5 10472,race_total,67989,2882,2020
11768,ZCTA5 11768,race_total,20903,1215,2020
11772,ZCTA5 11772,race_total,46311,2019,2020
11782,ZCTA5 11782,race_total,15057,1089,2020
11784,ZCTA5 11784,race_total,25014,1658,2020
11798,ZCTA5 11798,race_total,15636,1439,2020
11932,ZCTA5 11932,race_total,1099,294,2020
11935,ZCTA5 11935,race_total,3008,448,2020
11001,ZCTA5 11001,race_total,26542,991,2020
11024,ZCTA5 11024,race_total,7869,628,2020
11050,ZCTA5 11050,race_total,30699,1383,2020
11204,ZCTA5 11204,race_total,75840,2590,2020
11218,ZCTA5 11218,race_total,73280,3073,2020
11223,ZCTA5 11223,race_total,80500,2943,2020
11224,ZCTA5 11224,race_total,45587,2315,2020
11373,ZCTA5 11373,race_total,96495,3541,2020
11030,ZCTA5 11030,race_total,18450,1001,2020
11967,ZCTA5 11967,race_total,29130,2552,2020
11977,ZCTA5 11977,race_total,2629,623,2020
11762,ZCTA5 11762,race_total,22263,622,2020
11776,ZCTA5 11776,race_total,23578,1992,2020
11789,ZCTA5 11789,race_total,7496,972,2020
11804,ZCTA5 11804,race_total,4639,673,2020
11930,ZCTA5 11930,race_total,618,203,2020
11941,ZCTA5 11941,race_total,1770,415,2020
11962,ZCTA5 11962,race_total,296,121,2020
11702,ZCTA5 11702,race_total,13963,549,2020
11710,ZCTA5 11710,race_total,35473,1806,2020
11795,ZCTA5 11795,race_total,25062,1970,2020
11957,ZCTA5 11957,race_total,1023,217,2020
11201,ZCTA5 11201,race_total,64798,2199,2020
11231,ZCTA5 11231,race_total,37796,2115,2020
11417,ZCTA5 11417,race_total,31156,1650,2020
11109,ZCTA5 11109,race_total,6127,1065,2020
11351,ZCTA5 11351,race_total,0,12,2020
11359,ZCTA5 11359,race_total,0,12,2020
11424,ZCTA5 11424,race_total,40,73,2020
11425,ZCTA5 11425,race_total,0,12,2020
11451,ZCTA5 11451,race_total,0,12,2020
11549,ZCTA5 11549,race_total,2728,322,2020
11556,ZCTA5 11556,race_total,0,12,2020
11739,ZCTA5 11739,race_total,1307,307,2020
11749,ZCTA5 11749,race_total,3315,25,2020
11794,ZCTA5 11794,race_total,3363,484,2020
11931,ZCTA5 11931,race_total,84,120,2020
11973,ZCTA5 11973,race_total,37,39,2020
11716,ZCTA5 11716,race_total,9748,1190,2020
11721,ZCTA5 11721,race_total,6258,692,2020
11731,ZCTA5 11731,race_total,30951,1874,2020
11777,ZCTA5 11777,race_total,9156,202,2020
11783,ZCTA5 11783,race_total,21285,1370,2020
11786,ZCTA5 11786,race_total,6225,1138,2020
11787,ZCTA5 11787,race_total,33837,1629,2020
11793,ZCTA5 11793,race_total,30601,1479,2020
11801,ZCTA5 11801,race_total,40179,2026,2020
11933,ZCTA5 11933,race_total,6475,870,2020
11939,ZCTA5 11939,race_total,1144,280,2020
11946,ZCTA5 11946,race_total,15058,1108,2020
11960,ZCTA5 11960,race_total,721,237,2020
11963,ZCTA5 11963,race_total,6966,965,2020
11971,ZCTA5 11971,race_total,6073,720,2020
11975,ZCTA5 11975,race_total,170,75,2020
11509,ZCTA5 11509,race_total,1790,394,2020
11552,ZCTA5 11552,race_total,25169,1572,2020
11375,ZCTA5 11375,race_total,72615,2845,2020
11420,ZCTA5 11420,race_total,47266,2041,2020
11435,ZCTA5 11435,race_total,59392,2497,2020
11553,ZCTA5 11553,race_total,26938,1996,2020
11559,ZCTA5 11559,race_total,8265,544,2020
11565,ZCTA5 11565,race_total,8921,319,2020
11545,ZCTA5 11545,race_total,12686,951,2020
11563,ZCTA5 11563,race_total,21537,435,2020
11569,ZCTA5 11569,race_total,1175,411,2020
11581,ZCTA5 11581,race_total,21847,1227,2020
11691,ZCTA5 11691,race_total,68454,3192,2020
11701,ZCTA5 11701,race_total,27264,1568,2020
11720,ZCTA5 11720,race_total,28773,1783,2020
11530,ZCTA5 11530,race_total,27669,543,2020
11096,ZCTA5 11096,race_total,8155,980,2020
11102,ZCTA5 11102,race_total,28359,1254,2020
11104,ZCTA5 11104,race_total,25037,1641,2020
11207,ZCTA5 11207,race_total,90867,3449,2020
11213,ZCTA5 11213,race_total,67382,2416,2020
11216,ZCTA5 11216,race_total,59567,2756,2020
11225,ZCTA5 11225,race_total,56072,2996,2020
11232,ZCTA5 11232,race_total,26501,1924,2020
11238,ZCTA5 11238,race_total,55102,2277,2020
11358,ZCTA5 11358,race_total,36665,1490,2020
11365,ZCTA5 11365,race_total,43730,2759,2020
11547,ZCTA5 11547,race_total,625,230,2020
11554,ZCTA5 11554,race_total,37992,2377,2020
11576,ZCTA5 11576,race_total,12606,903,2020
11580,ZCTA5 11580,race_total,41930,2175,2020
11598,ZCTA5 11598,race_total,13977,1560,2020
11706,ZCTA5 11706,race_total,67484,3315,2020
11757,ZCTA5 11757,race_total,44130,1515,2020
11764,ZCTA5 11764,race_total,13633,1859,2020
11770,ZCTA5 11770,race_total,65,33,2020
11788,ZCTA5 11788,race_total,16693,1300,2020
11791,ZCTA5 11791,race_total,25776,1339,2020
11796,ZCTA5 11796,race_total,4112,466,2020
11942,ZCTA5 11942,race_total,5053,593,2020
11947,ZCTA5 11947,race_total,423,327,2020
11003,ZCTA5 11003,race_total,44712,2107,2020
11021,ZCTA5 11021,race_total,18181,562,2020
11103,ZCTA5 11103,race_total,35419,1794,2020
11209,ZCTA5 11209,race_total,68368,2479,2020
11214,ZCTA5 11214,race_total,90372,2786,2020
11220,ZCTA5 11220,race_total,90657,3267,2020
11230,ZCTA5 11230,race_total,87188,3033,2020
11355,ZCTA5 11355,race_total,81358,3017,2020
11377,ZCTA5 11377,race_total,82021,3109,2020
11726,ZCTA5 11726,race_total,21012,2277,2020
11738,ZCTA5 11738,race_total,19364,2017,2020
11743,ZCTA5 11743,race_total,42636,2073,2020
11693,ZCTA5 11693,race_total,13029,1251,2020
11944,ZCTA5 11944,race_total,4144,569,2020
11954,ZCTA5 11954,race_total,3563,727,2020
11956,ZCTA5 11956,race_total,353,148,2020
11959,ZCTA5 11959,race_total,571,175,2020
11964,ZCTA5 11964,race_total,2287,342,2020
11368,ZCTA5 11368,race_total,108661,4757,2020
11385,ZCTA5 11385,race_total,105025,2410,2020
11412,ZCTA5 11412,race_total,37987,1850,2020
11414,ZCTA5 11414,race_total,27672,1973,2020
11430,ZCTA5 11430,race_total,220,138,2020
11518,ZCTA5 11518,race_total,9819,511,2020
11542,ZCTA5 11542,race_total,27666,217,2020
11548,ZCTA5 11548,race_total,2491,407,2020
11558,ZCTA5 11558,race_total,8435,526,2020
11560,ZCTA5 11560,race_total,6850,891,2020
11579,ZCTA5 11579,race_total,5183,144,2020
11694,ZCTA5 11694,race_total,21258,1683,2020
11697,ZCTA5 11697,race_total,3527,819,2020
11703,ZCTA5 11703,race_total,16820,1833,2020
11729,ZCTA5 11729,race_total,25597,1331,2020
11732,ZCTA5 11732,race_total,3505,386,2020
11747,ZCTA5 11747,race_total,18795,1493,2020
11751,ZCTA5 11751,race_total,13399,1221,2020
11758,ZCTA5 11758,race_total,53034,1974,2020
11566,ZCTA5 11566,race_total,33626,1651,2020
11705,ZCTA5 11705,race_total,8033,746,2020
11709,ZCTA5 11709,race_total,6720,21,2020
11714,ZCTA5 11714,race_total,22769,1763,2020
11722,ZCTA5 11722,race_total,34139,2688,2020
11725,ZCTA5 11725,race_total,29229,1864,2020
11727,ZCTA5 11727,race_total,29262,2539,2020
11730,ZCTA5 11730,race_total,13335,1551,2020
11746,ZCTA5 11746,race_total,66518,2273,2020
11765,ZCTA5 11765,race_total,871,191,2020
11767,ZCTA5 11767,race_total,15051,1282,2020
11769,ZCTA5 11769,race_total,8299,1000,2020
11901,ZCTA5 11901,race_total,28760,1654,2020
11950,ZCTA5 11950,race_total,16130,1496,2020
11378,ZCTA5 11378,race_total,39033,1843,2020
11411,ZCTA5 11411,race_total,20473,1224,2020
11416,ZCTA5 11416,race_total,26087,1695,2020
11423,ZCTA5 11423,race_total,29532,1769,2020
11570,ZCTA5 11570,race_total,27240,707,2020
11577,ZCTA5 11577,race_total,12120,1250,2020
11590,ZCTA5 11590,race_total,47468,2239,2020
11704,ZCTA5 11704,race_total,39960,2106,2020
11713,ZCTA5 11713,race_total,8247,944,2020
11719,ZCTA5 11719,race_total,3209,424,2020
11724,ZCTA5 11724,race_total,3089,459,2020
11741,ZCTA5 11741,race_total,26245,1860,2020
11752,ZCTA5 11752,race_total,8821,753,2020
11755,ZCTA5 11755,race_total,12514,503,2020
11780,ZCTA5 11780,race_total,15934,954,2020
11797,ZCTA5 11797,race_total,8998,880,2020
11937,ZCTA5 11937,race_total,16672,801,2020
11949,ZCTA5 11949,race_total,13457,1302,2020
11040,ZCTA5 11040,race_total,41523,1551,2020
11105,ZCTA5 11105,race_total,37452,1898,2020
11106,ZCTA5 11106,race_total,37094,1752,2020
11229,ZCTA5 11229,race_total,81909,2847,2020
11234,ZCTA5 11234,race_total,90372,2812,2020
11357,ZCTA5 11357,race_total,40118,2438,2020
11367,ZCTA5 11367,race_total,40141,2169,2020
11369,ZCTA5 11369,race_total,30693,2001,2020
11415,ZCTA5 11415,race_total,18464,1552,2020
11418,ZCTA5 11418,race_total,37666,2196,2020
11421,ZCTA5 11421,race_total,39654,2097,2020
11432,ZCTA5 11432,race_total,64282,2765,2020
11715,ZCTA5 11715,race_total,4287,476,2020
11510,ZCTA5 11510,race_total,33949,1914,2020
11557,ZCTA5 11557,race_total,7950,1012,2020
11568,ZCTA5 11568,race_total,4470,239,2020
11575,ZCTA5 11575,race_total,16799,1872,2020
11004,ZCTA5 11004,race_total,15297,1483,2020
11005,ZCTA5 11005,race_total,2249,599,2020
11023,ZCTA5 11023,race_total,9479,862,2020
11965,ZCTA5 11965,race_total,456,275,2020
11934,ZCTA5 11934,race_total,7357,1067,2020
11211,ZCTA5 11211,race_total,104561,4016,2020
11372,ZCTA5 11372,race_total,63107,3310,2020
11980,ZCTA5 11980,race_total,5966,911,2020
11596,ZCTA5 11596,race_total,10276,410,2020
11952,ZCTA5 11952,race_total,5031,1001,2020
11717,ZCTA5 11717,race_total,62888,3185,2020
11718,ZCTA5 11718,race_total,3070,17,2020
11733,ZCTA5 11733,race_total,17000,1231,2020
11742,ZCTA5 11742,race_total,11968,1108,2020
11753,ZCTA5 11753,race_total,13092,1115,2020
11756,ZCTA5 11756,race_total,42856,2100,2020
11763,ZCTA5 11763,race_total,28769,2254,2020
11766,ZCTA5 11766,race_total,11018,999,2020
11771,ZCTA5 11771,race_total,9517,1110,2020
11778,ZCTA5 11778,race_total,11855,1217,2020
11222,ZCTA5 11222,race_total,36710,1555,2020
11233,ZCTA5 11233,race_total,79796,3456,2020
11235,ZCTA5 11235,race_total,76921,2459,2020
11426,ZCTA5 11426,race_total,20222,1714,2020
11427,ZCTA5 11427,race_total,25096,1679,2020
11042,ZCTA5 11042,race_total,475,120,2020
11101,ZCTA5 11101,race_total,32537,1964,2020
11205,ZCTA5 11205,race_total,47866,2557,2020
11215,ZCTA5 11215,race_total,69995,2544,2020
11219,ZCTA5 11219,race_total,87812,3793,2020
11226,ZCTA5 11226,race_total,96332,3131,2020
11228,ZCTA5 11228,race_total,43878,1512,2020
11236,ZCTA5 11236,race_total,98821,3019,2020
11735,ZCTA5 11735,race_total,33299,1401,2020
11792,ZCTA5 11792,race_total,8413,1118,2020
11968,ZCTA5 11968,race_total,10778,1326,2020
11754,ZCTA5 11754,race_total,17861,1027,2020
10578,ZCTA5 10578,race_total,1386,931,2020
10591,ZCTA5 10591,race_total,23059,594,2020
10605,ZCTA5 10605,race_total,19849,1378,2020
11366,ZCTA5 11366,race_total,14109,1092,2020
11370,ZCTA5 11370,race_total,29366,1934,2020
11371,ZCTA5 11371,race_total,0,12,2020
11374,ZCTA5 11374,race_total,43173,2237,2020
11379,ZCTA5 11379,race_total,37780,1885,2020
11419,ZCTA5 11419,race_total,47955,2145,2020
11422,ZCTA5 11422,race_total,32786,1993,2020
11428,ZCTA5 11428,race_total,19830,1481,2020
11433,ZCTA5 11433,race_total,36929,2219,2020
11507,ZCTA5 11507,race_total,7051,724,2020
10701,ZCTA5 10701,race_total,61367,2550,2020
10002,ZCTA5 10002,race_total,74363,3183,2020
10029,ZCTA5 10029,race_total,74617,3170,2020
10031,ZCTA5 10031,race_total,60280,3265,2020
10034,ZCTA5 10034,race_total,41933,2388,2020
10040,ZCTA5 10040,race_total,45197,2322,2020
10103,ZCTA5 10103,race_total,0,12,2020
10154,ZCTA5 10154,race_total,0,12,2020
10173,ZCTA5 10173,race_total,0,12,2020
11354,ZCTA5 11354,race_total,52351,2543,2020
11356,ZCTA5 11356,race_total,24178,2206,2020
11360,ZCTA5 11360,race_total,18892,1940,2020
11362,ZCTA5 11362,race_total,18694,1431,2020
11237,ZCTA5 11237,race_total,46772,2339,2020
11955,ZCTA5 11955,race_total,3149,427,2020
11958,ZCTA5 11958,race_total,683,303,2020
11970,ZCTA5 11970,race_total,391,325,2020
11972,ZCTA5 11972,race_total,983,310,2020
11976,ZCTA5 11976,race_total,1847,523,2020
11010,ZCTA5 11010,race_total,25318,1466,2020
11020,ZCTA5 11020,race_total,6325,941,2020
11203,ZCTA5 11203,race_total,77589,2872,2020
11208,ZCTA5 11208,race_total,102626,4077,2020
11210,ZCTA5 11210,race_total,62423,2537,2020
11212,ZCTA5 11212,race_total,74037,3326,2020
11221,ZCTA5 11221,race_total,85582,3547,2020
11239,ZCTA5 11239,race_total,12832,1169,2020
11361,ZCTA5 11361,race_total,28531,1806,2020
11364,ZCTA5 11364,race_total,35866,2278,2020
11413,ZCTA5 11413,race_total,41810,2002,2020
11429,ZCTA5 11429,race_total,27808,1594,2020
11434,ZCTA5 11434,race_total,62590,2809,2020
11436,ZCTA5 11436,race_total,18955,1232,2020
11953,ZCTA5 11953,race_total,14301,1320,2020
11961,ZCTA5 11961,race_total,13701,1176,2020
11978,ZCTA5 11978,race_total,2981,400,2020
11572,ZCTA5 11572,race_total,28673,1769,2020
11520,ZCTA5 11520,race_total,43451,350,2020
11550,ZCTA5 11550,race_total,57073,365,2020
11561,ZCTA5 11561,race_total,37759,526,2020
11692,ZCTA5 11692,race_total,22394,1856,2020
10509,ZCTA5 10509,race_total,20230,733,2020
10519,ZCTA5 10519,race_total,305,246,2020
10523,ZCTA5 10523,race_total,9415,644,2020
10527,ZCTA5 10527,race_total,829,184,2020
10533,ZCTA5 10533,race_total,7463,374,2020
10538,ZCTA5 10538,race_total,16151,573,2020
10547,ZCTA5 10547,race_total,8034,1094,2020
10548,ZCTA5 10548,race_total,4087,744,2020
10567,ZCTA5 10567,race_total,20094,1129,2020
10570,ZCTA5 10570,race_total,12780,668,2020
10606,ZCTA5 10606,race_total,16199,1393,2020
10801,ZCTA5 10801,race_total,40445,1783,2020
10803,ZCTA5 10803,race_total,12492,38,2020
10804,ZCTA5 10804,race_total,14365,1217,2020
10805,ZCTA5 10805,race_total,21331,1625,2020
10916,ZCTA5 10916,race_total,4582,339,2020
10927,ZCTA5 10927,race_total,12076,73,2020
10940,ZCTA5 10940,race_total,49430,1275,2020
10977,ZCTA5 10977,race_total,64677,1854,2020
10980,ZCTA5 10980,race_total,13923,495,2020
10998,ZCTA5 10998,race_total,3428,370,2020
10004,ZCTA5 10004,race_total,3310,658,2020
10025,ZCTA5 10025,race_total,92162,4687,2020
10030,ZCTA5 10030,race_total,30996,2007,2020
10037,ZCTA5 10037,race_total,19177,1474,2020
10552,ZCTA5 10552,race_total,21342,1211,2020
10577,ZCTA5 10577,race_total,6387,650,2020
10589,ZCTA5 10589,race_total,8080,727,2020
10595,ZCTA5 10595,race_total,8439,652,2020
10601,ZCTA5 10601,race_total,10256,1049,2020
10603,ZCTA5 10603,race_total,18862,1778,2020
10901,ZCTA5 10901,race_total,23860,1126,2020
10917,ZCTA5 10917,race_total,1650,444,2020
10918,ZCTA5 10918,race_total,12286,792,2020
10969,ZCTA5 10969,race_total,1098,281,2020
10974,ZCTA5 10974,race_total,3189,49,2020
10983,ZCTA5 10983,race_total,5597,724,2020
10165,ZCTA5 10165,race_total,0,12,2020
10167,ZCTA5 10167,race_total,0,12,2020
10278,ZCTA5 10278,race_total,0,12,2020
10280,ZCTA5 10280,race_total,9372,1360,2020
10302,ZCTA5 10302,race_total,17942,1578,2020
10303,ZCTA5 10303,race_total,27164,1795,2020
10457,ZCTA5 10457,race_total,74679,3547,2020
10464,ZCTA5 10464,race_total,4322,655,2020
10518,ZCTA5 10518,race_total,1041,333,2020
10537,ZCTA5 10537,race_total,2769,610,2020
10546,ZCTA5 10546,race_total,1085,329,2020
10309,ZCTA5 10309,race_total,33896,2249,2020
10467,ZCTA5 10467,race_total,100867,3595,2020
10604,ZCTA5 10604,race_total,11132,1335,2020
10928,ZCTA5 10928,race_total,4132,164,2020
10456,ZCTA5 10456,race_total,90479,3785,2020
10520,ZCTA5 10520,race_total,12885,641,2020
10590,ZCTA5 10590,race_total,7208,498,2020
10960,ZCTA5 10960,race_total,15757,651,2020
10001,ZCTA5 10001,race_total,25026,1759,2020
10035,ZCTA5 10035,race_total,36999,1993,2020
10065,ZCTA5 10065,race_total,30339,1630,2020
10075,ZCTA5 10075,race_total,22591,2134,2020
10110,ZCTA5 10110,race_total,0,12,2020
10168,ZCTA5 10168,race_total,0,12,2020
10174,ZCTA5 10174,race_total,0,12,2020
10199,ZCTA5 10199,race_total,0,12,2020
10311,ZCTA5 10311,race_total,0,12,2020
10505,ZCTA5 10505,race_total,1336,556,2020
10517,ZCTA5 10517,race_total,497,219,2020
10545,ZCTA5 10545,race_total,115,45,2020
10596,ZCTA5 10596,race_total,1051,300,2020
10910,ZCTA5 10910,race_total,0,12,2020
10911,ZCTA5 10911,race_total,0,12,2020
10914,ZCTA5 10914,race_total,391,256,2020
10915,ZCTA5 10915,race_total,79,96,2020
10922,ZCTA5 10922,race_total,1778,452,2020
10932,ZCTA5 10932,race_total,47,55,2020
10933,ZCTA5 10933,race_total,417,240,2020
10953,ZCTA5 10953,race_total,112,129,2020
